Compname,Surface Metal Bandcenter,Surface Oxygen Bandcenter,Surface Metal Bader Charge,Bulk Metal Bandcenter,Bulk Oxygen Bandcenter,"Intermediate (*O, *OH or *OOH)",Bulk Metal Charge,Bulk Oxygen Charge,Surface Oxygen Bader Charge,Adsorbate Oxygen Bandcenter,Adsorbed Oxygen Bader Charge
V_2_V_3_Cr_1_O_8,-2.019208691,-3.655947774,1.594013333333333,-3.196030992,-4.904419931,OOH,1.5974810000000002,-1.19811075,-1.12804875,-3.511321232,-0.560229
Co_2_Co_3_Nb_1_O_8,-3.318976865,-3.806924597,1.6677013333333335,-3.362167891,-3.440484201,O,1.5150146666666666,-1.136261,-0.9943095,-3.506891055,-0.523344333
Co_2_Co_3_Nb_1_O_8,-3.197512614,-3.525392592,1.7247329999999996,-3.362167891,-3.440484201,OH,1.5150146666666666,-1.136261,-1.060108,-3.460779482,-1.140424667
Co_2_Co_3_Nb_1_O_8,-3.559365814,-3.662955481,1.7149456666666663,-3.362167891,-3.440484201,OOH,1.5150146666666666,-1.136261,-1.09486375,-3.968060242,-0.564642
Li_2_Pd_4_O_8,-2.382090134,-2.600055663,1.0836863333333333,-4.291987929,-4.686989781,O,1.115317,-0.8364875,-0.8224155,-2.949050588,-0.229501333
Li_2_Pd_4_O_8,-2.779606083,-2.614636869,1.202256,-4.291987929,-4.686989781,OH,1.115317,-0.8364875,-0.813774,-2.326881024,-0.975737333
Li_2_Pd_4_O_8,-2.980846475,-2.913806321,1.1657963333333334,-4.291987929,-4.686989781,OOH,1.115317,-0.8364875,-0.837544,-3.657161279,-0.369985333
Mn_2_Mn_2_W_2_O_8,-3.352839671,-4.301294111,1.8441528000000003,-4.604578859,-5.287183696,O,1.6481465,-1.236109625,-1.09835375,-2.726921582,-1.010104
Mn_2_Mn_2_W_2_O_8,-3.498782762,-4.557321845,1.7870570000000001,-4.604578859,-5.287183696,OH,1.6481465,-1.236109625,-1.18177125,-4.366755212,-1.294259
Mn_2_Mn_2_W_2_O_8,-3.582419441,-4.612672949,1.7885764000000002,-4.604578859,-5.287183696,OOH,1.6481465,-1.236109625,-1.1778545,-3.965120096,-0.658775
Tl_4_Rh_2_O_8,-3.478046104,-2.78730462,0.9195123333333335,-4.526905717,-3.458006177,O,1.2289701666666668,-0.9217275,-0.761339,-3.715117105,-0.185959
Tl_4_Rh_2_O_8,-4.559632875,-2.340295828,1.1345203333333334,-4.526905717,-3.458006177,OH,1.2289701666666668,-0.9217275,-0.830631,-3.776281862,-1.1048695
Tl_4_Rh_2_O_8,-3.872123267,-3.034270887,0.8797846666666663,-4.526905717,-3.458006177,OOH,1.2289701666666668,-0.9217275,-0.950699,-4.125975816,-0.1628645
Cu_2_Cu_1_Mn_3_O_8,-3.835695376,-3.198917687,1.2332903333333336,-4.098978988,-3.972886676,O,0.7129078333333331,-0.534680875,-1.02832075,-3.730106024,-0.181732
Cu_2_Cu_1_Mn_3_O_8,-3.570614122,-2.962957333,1.3250673333333334,-4.098978988,-3.972886676,OH,0.7129078333333331,-0.534680875,-0.95724625,-2.384357129,-1.018388667
Cu_2_Cu_1_Mn_3_O_8,-3.751880129,-3.375017518,1.23985,-4.098978988,-3.972886676,OOH,0.7129078333333331,-0.534680875,-1.0251145,-3.719862061,-0.353447667
Tl_4_In_2_O_8,-7.220122236,-2.454474677,1.0308396666666664,-3.787903345,-3.664406401,O,1.4538770000000003,-1.090408,-1.07807875,-4.001538092,-0.119834
Tl_4_In_2_O_8,-3.64101347,-3.083451999,1.3171206666666666,-3.787903345,-3.664406401,OH,1.4538770000000003,-1.090408,-1.0703345,-3.143045126,-1.0688545
Tl_4_In_2_O_8,-3.940494166,-2.836759033,1.2248586666666668,-3.787903345,-3.664406401,OOH,1.4538770000000003,-1.090408,-1.06270625,-2.922542708,-0.411489
Na_3_Pb_3_O_8,-1.023688583,-1.235690236,1.5050122,-1.075174045,-1.344555035,O,1.4007405000000002,-1.050555125,-1.04602275,-0.00994236,-0.393302
Na_3_Pb_3_O_8,-1.027057161,-1.272899953,1.5035208,-1.075174045,-1.344555035,OH,1.4007405000000002,-1.050555125,-1.04824425,-1.107553404,-1.01864
Na_3_Pb_3_O_8,-0.998079474,-1.200701939,1.4950944000000004,-1.075174045,-1.344555035,OOH,1.4007405000000002,-1.050555125,-1.0385425,-2.248628128,-0.32347
Mn_2_Os_1_Mn_3_O_8,-3.613419642,-3.841556633,1.817833,-3.821585394,-4.038732949,O,0.10698516666666673,-0.08023925,-1.055008,-2.581024497,-0.707751
Mn_2_Os_1_Mn_3_O_8,-3.78588466,-3.706573699,1.7430126666666668,-3.821585394,-4.038732949,OH,0.10698516666666673,-0.08023925,-1.10047225,-3.290458922,-1.122715
Mn_2_Os_1_Mn_3_O_8,-3.897452868,-3.72517034,1.7991256666666666,-3.821585394,-4.038732949,OOH,0.10698516666666673,-0.08023925,-1.08689525,-3.948151395,-0.50536
Mn_2_Sn_1_Mn_3_O_8,-3.354319238,-3.263802725,1.813320666666667,-4.061181865,-3.988290663,O,0.17440333333333338,-0.130802375,-1.0158145,-2.463586824,-0.800682333
Mn_2_Sn_1_Mn_3_O_8,-3.438658919,-3.100927304,1.8355433333333335,-4.061181865,-3.988290663,OH,0.17440333333333338,-0.130802375,-1.18454975,-2.702654285,-1.152431333
Mn_2_Sn_1_Mn_3_O_8,-3.51104533,-3.175844523,1.7803686666666667,-4.061181865,-3.988290663,OOH,0.17440333333333338,-0.130802375,-1.22545175,-3.598439723,-0.491398
Fe_2_Fe_3_Rh_1_O_8,-3.365334945,-3.718758059,1.564665,-4.989797982,-4.216243728,O,1.5108391666666663,-1.1331295,-1.00606575,-2.134789148,-0.622629667
Fe_2_Fe_3_Rh_1_O_8,-3.268041487,-3.574826933,1.471951,-4.989797982,-4.216243728,OH,1.5108391666666663,-1.1331295,-1.0744685,-2.939295038,-1.103690333
Fe_2_Fe_3_Rh_1_O_8,-3.291900352,-3.36417131,1.5006003333333335,-4.989797982,-4.216243728,OOH,1.5108391666666663,-1.1331295,-1.05535875,-3.389551666,-0.448555
Fe_2_Fe_3_In_1_O_8,-3.587232748,-3.267796312,1.6080526,-5.104428297,-3.80956496,O,1.6184901666666667,-1.21386775,-1.19226275,-3.396283564,-0.414851
Fe_2_Fe_3_In_1_O_8,-3.377903973,-3.275473337,1.6429984000000002,-5.104428297,-3.80956496,OH,1.6184901666666667,-1.21386775,-1.1802725,-3.310504212,-1.166063
Fe_2_Fe_3_In_1_O_8,-3.339073853,-3.298300018,1.6288908,-5.104428297,-3.80956496,OOH,1.6184901666666667,-1.21386775,-1.179027,-3.54852676,-0.5161635
Ga_2_Ga_1_Fe_3_O_8,-3.514469439,-3.303966686,1.6138047999999998,-4.554235277,-4.29312121,O,1.6665270000000003,-1.24989525,-1.120098333,-1.124343353,-0.612351
Ga_2_Ga_1_Fe_3_O_8,-3.75682088,-3.73817358,1.6853002000000004,-4.554235277,-4.29312121,OH,1.6665270000000003,-1.24989525,-1.197243333,-3.398455158,-1.188733
Ga_2_Ga_1_Fe_3_O_8,-3.852650581,-3.966340936,1.6830832,-4.554235277,-4.29312121,OOH,1.6665270000000003,-1.24989525,-1.184122667,-3.315395998,-0.5368555
Ga_2_Ga_1_Mn_3_O_8,-3.537443512,-3.813565564,1.7212510000000003,-3.747058822,-4.013092149,O,1.1081745,-0.831130875,-1.2015905,-2.87802349,-0.483333667
Ga_2_Ga_1_Mn_3_O_8,-3.549808523,-3.571749839,1.7617529999999997,-3.747058822,-4.013092149,OH,1.1081745,-0.831130875,-1.21129875,-2.988775161,-1.163846
Ga_2_Ga_1_Mn_3_O_8,-3.953839844,-3.842214175,1.7244233333333339,-3.747058822,-4.013092149,OOH,1.1081745,-0.831130875,-1.230249,-3.927809213,-0.439399333
Ga_2_Ga_1_Ni_3_O_8,-3.370063034,-2.26445376,1.49938175,-3.432486974,-2.9479505,O,1.541344666666667,-1.1560085,-1.05529375,-2.858879895,-0.29434225
Ga_2_Ga_1_Ni_3_O_8,-3.321572422,-2.279555226,1.6074734999999998,-3.432486974,-2.9479505,OH,1.541344666666667,-1.1560085,-1.04171425,-2.526925099,-1.13958
Ga_2_Ga_1_Ni_3_O_8,-3.723387088,-2.994406969,1.52134225,-3.432486974,-2.9479505,OOH,1.541344666666667,-1.1560085,-1.13759325,-3.886844129,-0.3992175
Ga_2_Ga_1_V_3_O_8,-3.882449929,-4.421552238,1.7085953333333332,-3.842799459,-5.091477984,O,1.6645853333333331,-1.248439,-1.1797185,-1.180153518,-0.648409
Ga_2_Ga_1_V_3_O_8,-5.237046626,-5.036136547,1.8004950000000004,-3.842799459,-5.091477984,OH,1.6645853333333331,-1.248439,-1.20351075,-4.752125742,-1.2233105
Ga_2_Ga_1_V_3_O_8,-5.181934184,-5.149426725,1.770236333333333,-3.842799459,-5.091477984,OOH,1.6645853333333331,-1.248439,-1.19435925,-4.51593563,-0.5824245
Ga_4_V_2_O_8,-2.970251204,-4.393650709,1.7119289999999996,-4.510591155,-5.574559721,O,1.6832168333333337,-1.2624125,-1.1970235,-1.881691917,-0.620551
Ga_4_V_2_O_8,-3.249183493,-4.183131696,1.7734016666666668,-4.510591155,-5.574559721,OH,1.6832168333333337,-1.2624125,-1.22334425,-3.441839394,-1.182567333
Ga_4_V_2_O_8,-3.389050768,-4.631528959,1.7497126666666667,-4.510591155,-5.574559721,OOH,1.6832168333333337,-1.2624125,-1.21359375,-3.821844159,-0.556966
In_2_In_1_Mn_3_O_8,-3.377672718,-3.229270046,1.7044598,-3.599037477,-3.769231446,O,1.1089288333333331,-0.831696375,-1.090853,-1.841328701,-0.9788455
In_2_In_1_Mn_3_O_8,-3.508725288,-3.355268104,1.6451681999999999,-3.599037477,-3.769231446,OH,1.1089288333333331,-0.831696375,-1.16990725,-2.386096096,-1.219607
In_2_In_1_Mn_3_O_8,-3.652847047,-3.472579018,1.6436941999999999,-3.599037477,-3.769231446,OOH,1.1089288333333331,-0.831696375,-1.18387375,-3.184321131,-0.5115035
Bi_1_Mn_1_Mn_4_O_8,-3.071409714,-2.868991752,1.6784637500000001,-4.292201563,-3.96452933,O,1.3954949999999995,-1.04662125,-1.033053667,-1.573901246,-0.781632333
Bi_1_Mn_1_Mn_4_O_8,-3.740843115,-2.966228546,1.648715,-4.292201563,-3.96452933,OH,1.3954949999999995,-1.04662125,-1.106058667,-3.327911577,-1.171157333
Bi_1_Mn_1_Mn_4_O_8,-3.817475134,-3.069855157,1.63899975,-4.292201563,-3.96452933,OOH,1.3954949999999995,-1.04662125,-1.115433,-3.634911936,-0.556529667
Ca_2_Tl_4_O_8,-7.411673469,-1.765028171,1.457837,-6.525528491,-1.843487904,O,1.4977949999999998,-1.12334625,-1.04984025,-0.380041873,-0.5095155
Ca_2_Tl_4_O_8,-7.565445005,-1.724434511,1.4598361999999998,-6.525528491,-1.843487904,OH,1.4977949999999998,-1.12334625,-1.051136,-1.74841779,-1.1203865
Ca_2_Tl_4_O_8,-7.393907061,-2.033898445,1.4268812,-6.525528491,-1.843487904,OOH,1.4977949999999998,-1.12334625,-1.060876,-4.445166596,-0.5063825
Cd_2_In_4_O_8,-4.042759669,-2.320245748,1.5717820000000007,-2.9569432,-1.76894656,O,1.6117365000000001,-1.2088025,-1.15512875,-4.27491151,-0.173400333
Cd_2_In_4_O_8,-3.045146921,-1.588831668,1.622289666666667,-2.9569432,-1.76894656,OH,1.6117365000000001,-1.2088025,-1.0936155,-1.652900262,-1.051525
Cd_2_In_4_O_8,-4.406647041,-2.601264788,1.5895163333333333,-2.9569432,-1.76894656,OOH,1.6117365000000001,-1.2088025,-1.1708065,-4.105179746,-0.397865
Ca_2_Fe_4_O_8,-3.401352376,-2.670111144,1.6552048,-4.278671779,-2.379256722,O,1.652888,-1.239666,-1.16948525,-1.095244294,-0.5282765
Ca_2_Fe_4_O_8,-3.97852627,-2.338437416,1.6533666,-4.278671779,-2.379256722,OH,1.652888,-1.239666,-1.193923,-2.142829792,-1.1413755
Ca_2_Fe_4_O_8,-3.665513139,-2.645966029,1.6591507999999997,-4.278671779,-2.379256722,OOH,1.652888,-1.239666,-1.19524425,-3.115704441,-0.490357
Co_2_Co_1_Rh_3_O_8,-3.1066787,-3.030078942,1.4605415000000002,-3.175932299,-4.572499981,O,1.2583383333333333,-0.94375375,-0.740803,-2.247779626,-0.4795805
Co_2_Co_1_Rh_3_O_8,-2.978020308,-3.032960813,1.4436807499999997,-3.175932299,-4.572499981,OH,1.2583383333333333,-0.94375375,-0.7462235,-3.031924016,-0.977868
Co_2_Co_1_Rh_3_O_8,-2.676449046,-3.520459372,1.345594,-3.175932299,-4.572499981,OOH,1.2583383333333333,-0.94375375,-0.91423575,-3.808139641,-0.27882125
Cd_2_Co_4_O_8,-4.567839503,-2.388829904,1.3386629999999995,-3.317325127,-3.2110564,O,1.2660676666666664,-0.94955075,-0.7288246,-1.739391714,-0.406013
Cd_2_Co_4_O_8,-4.483152169,-2.480477622,1.3469415000000002,-3.317325127,-3.2110564,OH,1.2660676666666664,-0.94955075,-0.7509698,-2.291836519,-0.9539735
Cd_2_Co_4_O_8,-4.568962119,-2.742028083,1.3380339999999995,-3.317325127,-3.2110564,OOH,1.2660676666666664,-0.94955075,-0.8766326,-4.198728253,-0.265561
Co_2_Co_2_Rh_2_O_8,-3.077841827,-2.667012383,1.4679495,-3.283823122,-4.567435042,O,1.26015,-0.94511275,-0.762348,-2.010243185,-0.48233775
Co_2_Co_2_Rh_2_O_8,-3.074585457,-2.722395374,1.49299925,-3.283823122,-4.567435042,OH,1.26015,-0.94511275,-0.8343445,-2.832643798,-0.993373
Co_2_Co_2_Rh_2_O_8,-3.311175989,-3.163071061,1.3993400000000003,-3.283823122,-4.567435042,OOH,1.26015,-0.94511275,-0.944011,-3.768933427,-0.258639
V_2_Fe_4_O_8,-3.41362997,-3.543884538,1.6881276,-3.704655138,-4.253393128,O,1.5240378333333335,-1.1430285,-0.9931235,-2.959893839,-0.6182936
V_2_Fe_4_O_8,-3.508715016,-3.470864387,1.7015562000000002,-3.704655138,-4.253393128,OH,1.5240378333333335,-1.1430285,-1.076776,-4.022932137,-1.1276018
V_2_Fe_4_O_8,-3.214054595,-3.392114946,1.632762,-3.704655138,-4.253393128,OOH,1.5240378333333335,-1.1430285,-1.019965,-4.078877977,-0.5815956
Co_2_Co_3_Cr_1_O_8,-3.029449271,-2.515218298,1.56715775,-3.831964662,-5.074852508,O,1.3366506666666667,-1.002488,-0.79657075,-1.849080264,-0.42743325
Co_2_Co_3_Cr_1_O_8,-2.910291883,-2.45214425,1.546605,-3.831964662,-5.074852508,OH,1.3366506666666667,-1.002488,-0.84255525,-2.682010659,-0.98329875
Co_2_Co_3_Cr_1_O_8,-2.931906064,-2.883120215,1.4358060000000001,-3.831964662,-5.074852508,OOH,1.3366506666666667,-1.002488,-0.98888125,-4.330263409,-0.2592695
Sc_4_Fe_2_O_8,-2.50900556,-2.032174244,2.0030729999999997,-3.655342005,-3.577137605,O,1.8212169999999999,-1.36591275,-1.25310075,-2.730727278,-0.528524
Sc_4_Fe_2_O_8,-3.12700253,-2.158643207,1.9984277499999998,-3.655342005,-3.577137605,OH,1.8212169999999999,-1.36591275,-1.2488535,-2.719454264,-1.284520333
Sc_4_Fe_2_O_8,-3.144666474,-2.454658798,2.0077142500000003,-3.655342005,-3.577137605,OOH,1.8212169999999999,-1.36591275,-1.28080175,-3.663042495,-0.443022667
Mg_1_Co_1_Co_4_O_8,-3.23042671,-2.882154264,1.46903,-2.215782442,-3.399169925,O,1.3365668333333331,-1.0024255,-0.92423625,-2.055277751,-0.676029
Mg_1_Co_1_Co_4_O_8,-3.342821298,-2.812023958,1.4209253333333332,-2.215782442,-3.399169925,OH,1.3365668333333331,-1.0024255,-0.952699,-3.392294409,-1.061716
Mg_1_Co_1_Co_4_O_8,-3.667279626,-3.153236116,1.3919666666666668,-2.215782442,-3.399169925,OOH,1.3365668333333331,-1.0024255,-1.0741035,-3.978775038,-0.3782815
Mn_2_Ga_1_Mn_3_O_8,-3.564785961,-3.115090537,1.6600336666666664,-3.948783933,-3.678512171,O,0.8611399999999999,-0.645854625,-1.17840125,-3.16987774,-0.323449333
Mn_2_Ga_1_Mn_3_O_8,-3.153979508,-2.622823423,1.6880620000000002,-3.948783933,-3.678512171,OH,0.8611399999999999,-0.645854625,-1.09322975,-2.973464509,-1.224024333
Mn_2_Ga_1_Mn_3_O_8,-3.835390828,-3.691939709,1.6236973333333333,-3.948783933,-3.678512171,OOH,0.8611399999999999,-0.645854625,-1.25092425,-4.350402982,-0.463954
Ga_4_Fe_2_O_8,-3.751035765,-3.945021393,1.7033209999999999,-3.803657899,-4.083100434,O,1.6884758333333334,-1.2663565,-1.20658575,-3.304270657,-0.417266333
Ga_4_Fe_2_O_8,-3.656452988,-3.525475001,1.774768,-3.803657899,-4.083100434,OH,1.6884758333333334,-1.2663565,-1.225715,-2.787178226,-1.177165
Ga_4_Fe_2_O_8,-3.380898536,-3.957842682,1.679263333333333,-3.803657899,-4.083100434,OOH,1.6884758333333334,-1.2663565,-1.185083,-3.805255344,-0.51466
Pb_2_Ni_4_O_8,-3.167708845,-2.332499499,1.3757929999999998,-3.549072898,-2.810348418,O,1.4240583333333336,-1.06804325,-1.05972475,-2.493314336,-0.255135667
Pb_2_Ni_4_O_8,-3.323417498,-2.033301355,1.465931,-3.549072898,-2.810348418,OH,1.4240583333333336,-1.06804325,-0.99280025,-2.596462647,-1.123494333
Pb_2_Ni_4_O_8,-3.631298113,-2.196127855,1.2840196666666663,-3.549072898,-2.810348418,OOH,1.4240583333333336,-1.06804325,-1.057222,-4.155336224,-0.408519667
Fe_4_Sn_2_O_8,-3.303269119,-3.896226431,1.7901316666666667,-3.360584229,-3.698311293,O,1.6788150000000002,-1.259111,-1.14839175,-1.864228602,-0.762161
Fe_4_Sn_2_O_8,-3.392423903,-3.399735895,1.7772156666666665,-3.360584229,-3.698311293,OH,1.6788150000000002,-1.259111,-1.20737075,-2.573063086,-1.165616333
Fe_4_Sn_2_O_8,-3.526927454,-3.563929894,1.7806516666666665,-3.360584229,-3.698311293,OOH,1.6788150000000002,-1.259111,-1.207011,-3.959447907,-0.526541333
Pb_2_In_4_O_8,-2.721287742,-3.113772355,1.6877624,-3.327124063,-3.259831749,O,1.6327750000000003,-1.224581,-1.14847,-0.503518704,-0.633473
Pb_2_In_4_O_8,-2.978218483,-2.996221269,1.6798532000000006,-3.327124063,-3.259831749,OH,1.6327750000000003,-1.224581,-1.18841925,-2.697747314,-1.175163
Pb_2_In_4_O_8,-3.280365551,-3.255160874,1.6717527999999997,-3.327124063,-3.259831749,OOH,1.6327750000000003,-1.224581,-1.1922735,-3.215009968,-0.4868005
Pb_2_Rh_4_O_8,-2.446097034,-3.934024775,1.2096369999999999,-3.254070157,-4.513797469,O,1.2244673333333331,-0.9183505,-0.86827,-1.506273311,-0.458734
Pb_2_Rh_4_O_8,-2.432172194,-3.896342818,1.1954675999999997,-3.254070157,-4.513797469,OH,1.2244673333333331,-0.9183505,-0.82680775,-3.903272153,-1.071694
Pb_2_Rh_4_O_8,-2.414365033,-3.957937933,1.1964982,-3.254070157,-4.513797469,OOH,1.2244673333333331,-0.9183505,-0.887916,-3.547301541,-0.3737715
Pb_4_Cd_2_O_8,-4.183059944,-2.437123753,1.5588766,-4.409106942,-3.052589029,O,1.4981035,-1.123578,-1.036283667,-0.477288022,-0.57996
Pb_4_Cd_2_O_8,-4.485916652,-2.673880769,1.5517499999999997,-4.409106942,-3.052589029,OH,1.4981035,-1.123578,-1.042722667,-2.423335197,-1.0945955
Pb_4_Cd_2_O_8,-4.604513675,-2.686513522,1.5139372000000002,-4.409106942,-3.052589029,OOH,1.4981035,-1.123578,-1.080118667,-3.370929222,-0.431572
Pb_4_Ca_2_O_8,-2.140648984,-2.52420921,1.6015781999999998,-2.965575798,-2.901006325,O,1.5787181666666668,-1.18403825,-1.121499,-0.502483335,-0.652456
Pb_4_Ca_2_O_8,-2.766770489,-2.776086115,1.5888718000000002,-2.965575798,-2.901006325,OH,1.5787181666666668,-1.18403825,-1.134909,-3.148922359,-1.108188
Pb_4_Ca_2_O_8,-2.749115415,-2.609294579,1.5578304000000003,-2.965575798,-2.901006325,OOH,1.5787181666666668,-1.18403825,-1.1570745,-3.45303299,-0.4829125
